,file_id,user_id,subforum_id,num_contexts,hate,text,train,test
1650,14100101_1,599177,1381,0,False,I can get a ride to see you some time this summer if that is cool i need to get up with someone in NJ as it is his name is HAL i have talk to him but i want to meet him so when i go to see him I can stop to see you if that is ok,False,True
1651,14102692_1,599368,1381,0,False,"man i was in jail in waukesha a few years back and i heard that there arent any skins out there any more , hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ?",True,False
1652,14102803_1,573589,1381,0,True,id like kids eventually. but not now. as for your sterlization. that is great. there really is no use for ppl to produce kids if they are wackos. being a nutjob is herditary .,True,False
1653,14104066_1,598719,1381,0,False,There are a crap load of people from so cal and a whole bunch just went to a show last weekend .,False,False
1654,14104066_2,598719,1381,0,False,I know a couple of skins/klansmen who live in the HB area .,False,False
1655,14104294_1,599678,1381,0,False,"just joined the best membership in the world and need someone to show the ropes on this site , also looking for az girls in phoenix area .",False,False
1656,14104294_2,599678,1381,0,False,"Live in peoria , az",False,False
1657,14104433_1,599340,1381,0,False,Normal?,False,False
1658,14104433_2,599340,1381,0,False,Are there any normal people left ?,False,False
1659,14104433_3,599340,1381,0,False,Hehe !,False,False
1660,14104433_4,599340,1381,1,False,Should n't they be fluffing your pillows and feeding you grapes while they watch that football game ??,False,False
1661,14104433_5,599340,1381,1,False,"Seriously now , best of luck ! 88 Crissy",False,False
1662,14104811_1,593144,1381,0,False,Nice to see you on this board Mo. I posted a thread on this a week or so ago and here it is .,False,False
1663,14104811_2,593144,1381,0,False,https : //www.stormfront.org/forum/show ... threadid = 54094 I hope to see you around here a little more .,False,False
1664,14104811_3,593144,1381,0,False,I have always enjoyed your posts on other boards .,True,False
1665,14105331_1,599829,1381,0,False,hey i just moved here and dont know anyone yet ... so if anyone lives around here id like meet ya and hang out or something .,False,False
1666,14105331_2,599829,1381,0,False,-12oz,False,False
1667,14105670_1,599741,1381,0,False,88 im looking for a white power female for talk and to hang out if you would like to hang out or talk pm me i live in austin texas.looking for a wp girl any where near austin .88,False,False
1668,14105864_1,592075,1381,0,False,uh the thread is about how i am never going to find a guy because i am way too picky lol,False,False
1669,14106170_1,599916,1381,0,False,In an effort to tie the thread back together ....,False,False
1670,14106170_2,599916,1381,0,False,I 'll be at that show AND I 'm a brunette .,False,True
1671,14106170_3,599916,1381,0,False,"Damn , I 'm cool .",False,False
1672,14106256_1,599054,1381,0,False,I would like to help out on this project .,False,False
1673,14106256_2,599054,1381,0,False,PM or email me when it gets to the actual planning stage please .,False,False
1674,14106626_1,586782,1381,0,False,WeisserSturm-why u want to kick greeks ? u have too much nationalistic minds ? then why u live in USA ?,False,False
1675,14106626_2,586782,1381,0,False,"Mithotyn yea maybe in Germany and other Western European countries nazis are banned from everywhere , but in Bulgaria u can live , * * * * gypsies and some * * * * * * s/not much = 15-20 ppl in my town / u can dress like skin and beat punks/not much 15-20 guys / and ..... just u can do everything but if u live here u will not have money ( hehe i will cut some of my fingers if someone american come to live in Bulgaria ...",True,False
1676,14106962_1,600064,1381,0,False,hello. my name is sean brennan. i live in mission kansas. i 'm looking for more people in my area to hang out with. please email me at nirvana@emailnerd.com,False,False
1677,14107384_1,593286,1381,0,False,Seeking any good single Woman in the Fox Valley area for some conversation and maybe some romance .,False,False
1678,14107384_2,593286,1381,0,False,Are you my White Princess ?,False,False
1679,14107632_1,600173,1381,0,False,hi i would love to chat with u ... pm me when u are online ok ?? i am a strong aryan woman,False,False
1680,14108900_1,600366,1381,0,False,"hey everyone , i dont know really where to post this , but im new to the board and would just like to say hello to everyone. so ... hello !",False,False
1681,14109486_1,591123,1381,0,False,"im an irish n.s skin , id like to hear from any skin or nonskin n.s girls from around the world ! 88 ...",False,False
1682,14109649_1,593277,1381,0,False,I'm looking for any white females in the fort hood area to talk to .,True,False
1683,14109649_2,593277,1381,0,False,I 'm also looking for friends male or female .,False,False
1684,14110041_1,573736,1381,0,False,"Unfortunately I 'm over by Houston.Funny.I was born in Bastrop , La.",False,False
1685,14110041_2,573736,1381,0,False,BTW.Are you allread in the Texas site.I can send you an invite if you 're not.We 've got over a 100 members so far .,False,False
1686,14110208_1,573710,1381,0,False,"1wolf, What is the tight referring to in your slogan .",False,False
1687,14110208_2,573710,1381,0,False,Tight as in good pals ?,False,False
1688,14110208_3,573710,1381,0,False,Tight as in good abs ?,False,False
1689,14110208_4,573710,1381,0,False,Tight as in do n't be a tramp ?,False,False
1690,14110208_5,573710,1381,0,False,Just curious .,False,False
1691,14110512_1,597994,1381,0,False,I have an awesome tattooist in the burbs of Chicago ...,False,False
1692,14110512_2,597994,1381,0,False,He has won many awards and has been featured in Tatto magazine .,False,False
1693,14110512_3,597994,1381,0,False,Lass,False,False
1694,14111433_1,600045,1381,0,False,sounds like a good thing ....... I 'll pitch in for food .... but if we meet in a park or something like that .. somebody please .... do n't forget the beer permit ...... lol,False,False
1695,14112132_1,573512,1381,0,False,im from nepa not looking for a relationship just someone to talk to my brother goes to ps in state college so im down there quite often xxboobearxx@aol.com,False,False
1696,14112358_1,599719,1381,0,False,i have never been noticed in a crowd for my tattoos.i have never seen anyone walking in a crowd just looking and concentrating on people with tattoos .,False,False
1697,14112710_1,599888,1381,0,False,"hey how ya doin , my buddy showed me this place last night and ive been checkin it out , im getting ready to move to alabama later this month if i can get my yahoo to connect ill send ya a message , might half to log into chat thow .",False,False
1698,14264624_1,572095,1380,0,False,"The Great Northwest Oktoberfest | Whitefish , MT 59937 Join us in beautiful Whitefish , Montana for two weekends of authentic German beer , food , music and fun - Montana-style !",False,False
1699,14264624_2,572095,1380,0,False,"Sept 26-28 & Oct 3-5 , 2013 The Great Northwest Oktoberfest - Pioneer Little Europe Community Information & Discussion The Great Northwest Oktoberfest - Pioneer Little Europe Community Information & Discussion",False,False
1700,14266417_1,572462,1380,0,False,I've lost count of the many SF MODs who wanted me to leave .,False,False
1701,14266417_2,572462,1380,0,False,Most of these MODs are gone now .,False,False
1702,14266417_3,572462,1380,0,False,I out lasted them because I follow SF rules .,False,False
1703,14266417_4,572462,1380,0,False,When Don Black says I am not welcome at SF I will leave .,False,False
1704,14268503_1,580736,1380,1,False,Thank you so much for the PLE link !,False,False
1705,14268503_2,580736,1380,1,False,The points they raise ought to be brought up far more often on SF .,False,False
1706,14268689_1,573684,1380,0,False,"We are looking to close on the land soon thats all I can say about the location , but I will tell you it will be in the southeast of the USA .",False,False
1707,14268689_2,573684,1380,0,False,That will narrow it down for most folk .,False,False
1708,14271160_1,605432,1380,0,False,To found a white community you must be in charge of all the elements that make up a community .,True,False
1709,14271160_2,605432,1380,0,False,You cannot just assimilate one city block at a time .,False,False
1710,14271160_3,605432,1380,0,False,Does that make sense ?,False,False
1711,14271321_1,600297,1380,0,False,To be honest I have not heard in yrs of any skinheads beating anyone up what a shame it should be an everyday event .,False,False
1712,14271321_2,600297,1380,0,False,The last time I heard of anyone beating anyone up is when the guys down in miami from wctoc were arrested for doing there duty .,True,False
1713,14274480_1,590084,1380,0,False,"What are the best ways to start you own white community , set up your own currency or other methods of trade with other white communities in order to support your white community ?",False,False
1714,14282554_1,605519,1380,0,False,I find it kind of funny that they include no women in that picture. perhaps they didnt realize women are integral to a nation. otherwise i think its a great idea and wish them best of luck .,False,False
1715,14282586_1,576356,1380,0,False,"No, I do n't Promote Nordic Superiority .",False,False
1716,14282586_2,576356,1380,0,False,While My mother has Blond hair brown eye 's and my father Brown hair blue eye 's and i inherited my brown hair blue eye 's from my father .,False,False
1717,14282586_3,576356,1380,0,False,I do n't think that any white person with brown hair brown eye 's is infirior to me .,True,False
1718,14287853_1,577492,1380,0,False,forming one little place ... a village or a small community that is purely White and that no other race can enter or interact with unless it has majority consent .,False,False
1719,14289776_1,576945,1380,0,False,"It may have had something to do with me still working on it , so I entered your vote through the moderator 's edit option .",False,False
1720,14292758_1,572462,1380,0,False,I miss my mark if the movie Jack London was n't shown at the The Jack London Literary Prize Banquet .,False,False
1721,14292758_2,572462,1380,0,False,Anyone know ?,False,False
1722,14296497_1,572210,1380,0,False,Please notice my lengthy thread showing just a small portion of the jobs available in this area .,False,False
1723,14296497_2,572210,1380,0,False,Also you can check out this website .,False,False
1724,14296497_3,572210,1380,0,False,http://wsd.dli.mt.gov/local/kalispell/,False,False
1725,14300849_1,572095,1380,0,False,TY!,False,True
1726,14300849_2,572095,1380,0,False,BTW .. update coming soon with info on my drive back to Florida .,False,True
1727,14300849_3,572095,1380,0,False,"In August , I will be driving up a completely different way .",False,False
1728,14301239_1,598395,1380,2,False,"Yes, it is a symbol in the past and has no place in the present because when it is used for the advancement of white nationalism it proves to only hold us back so thus it shouldn t be used and should go down in history where it belongs .",False,False
1729,14301331_1,572095,1380,0,False,"There have been several bears , both grizzly and black , caught or killed here in C-Falls in the last month .",False,False
1730,14301331_2,572095,1380,0,False,"In fact , it looks like almost a dozen black bears have been euthanized all over western Montana due to illegal feeding . Grizzly bear relocated in NW Montana | KRTV.com | Great Falls , Montana",False,False
1731,14302429_1,576731,1380,0,False,"I had to ride a bus downtown in the mid 70s , to take the test for my ham radio license .",False,False
1732,14302429_2,576731,1380,0,False,"I got stuck next to a really huge black woman who stunk to high heaven , and spent the entire ride with my face as close to the window as I could get .",False,True
1733,14302429_3,576731,1380,0,False,I have n't rode a bus since .,False,False
1734,14302429_4,576731,1380,0,False,I plan on making a trip to Kalispell in early August .,False,False
1735,14302429_5,576731,1380,1,False,"Thanks for the commentary Mjodr , now I 'm getting excited !",False,False
1736,14302695_1,572095,1380,0,False,"I just passed Devil ' s Lake , ND where the flooding is .",False,False
1737,14302695_2,572095,1380,0,False,It 's massive .,True,False
1738,14302695_3,572095,1380,0,False,They are moving the town of Church 's Falls .,False,False
1739,14302695_4,572095,1380,0,False,No pictures yet .,False,False
1740,14302798_1,573309,1380,1,True,Call the jackass and tell him about hundreds of thousands of foreign nationals who have invaded our country and laid seige to our cities on May 1 .,True,False
1741,14406483_1,576106,1375,0,False,Very good .,False,False
1742,14406483_2,576106,1375,0,False,Hats off to the Knight 's Party !,False,False
1743,14406483_3,576106,1375,0,False,For more on The Knight 's Party .,True,False
1744,14406483_4,576106,1375,1,False,Welcome to the Ku Klux Klan : Knights Party,False,False
1745,14406515_1,572317,1375,0,False,This looks like a nice little town ( on paper ) .,False,False
1746,14406515_2,572317,1375,0,False,"Lumberton , Texas in Hardin County .",True,False
1747,14406515_3,572317,1375,0,False,"As of 2009 11,943 people 92.9 % White 4.7 % Hispanic .9 % Mixed .7 % Asian .4 % Black .3 % American Indian .04 % Other race alone Median income is $ 66,115 .",False,False
1748,14406515_4,572317,1375,0,False,I found this place because I was looking up Kountze ( same county ) .,False,False
1749,14406515_5,572317,1375,0,False,Their cheerleaders went to court for their First Amendment rights in putting Bible verses on their football game banners & won .,False,False
1750,14406515_6,572317,1375,0,False,"Kountze is ~ 70 % White , 23 % Black , & 5 % Hispanic , so I looked in the area. in a good way. source : City Data",False,False
1751,14406667_1,575512,1375,0,False,This is a petition in opposition to the banning of Golden Dawn .,False,False
1752,14406667_2,575512,1375,0,False,"Show your support for Golden Dawn and sign the petition , https : //secure.avaaz.org/en/petition ... _ free _ country/",False,False
1753,14408097_1,580176,1375,0,False,Thanks both of you for that .,False,False
1754,14408097_2,580176,1375,0,False,I have seen these things popping up more and more on youtube and I like it .,False,False
1755,14408097_3,580176,1375,0,False,And nice website also,False,False
1756,14409999_1,578693,1375,0,False,You are not worth my time kid so this is the last answer you will get from me because you are now on my ignore list as are the rest of the losers that stayed with jenkins .,False,False
1757,14410096_1,576933,1375,0,False,I run a small crew of Skinheads in the Vancouver / Portland area .,False,False
1758,14410096_2,576933,1375,0,False,"We distribute propaganda , educate people , help whites , employ whites , post online , network , keep our neighborhoods safe , etc ...",False,False
1759,14410722_1,572095,1375,0,False,Move the fight over to the other thread .,False,False
1760,14410722_2,572095,1375,0,False,Let 's keep fights under one roof over there and keep this one fight free .,False,False
1761,14411259_1,587961,1375,0,True,Charlton Heston is rolling over in his grave knowing an ape has been elected to the white house .,True,False
1762,14411259_2,587961,1375,0,False,Planet of the apes .,False,False
1763,14411537_1,573463,1375,0,False,"If anyone wants to watch sports , whether white or non-white , let them .",False,False
1764,14411537_2,573463,1375,0,False,The only sports I watch are the 99 % white leagues my 6 white grandchildren play in .,False,False
1765,14412073_1,577734,1375,0,False,Good.,False,False
1766,14412073_2,577734,1375,3,False,"Now that the little troll is no longer going to nip at my pant 's leg , lets now look at the platform :",False,False
1767,14412313_1,573432,1375,0,False,Why do you have the need to celebrate anyone 's birthday that day anyway ?,False,False
1768,14412313_2,573432,1375,0,False,I plan on celebrating being White that entire 24 hours .,False,False
1769,14412313_3,573432,1375,0,False,There is no greater reason to be joyous than that .,False,False
1770,14412874_1,576945,1375,0,False,This is a special thanks to all those who had the patience to wait it out while I constructed this article .,False,False
1771,14414022_1,587324,1375,1,False,"And that small group , properly radicalized , is the target audience of our propaganda efforts and shall be the nucleus of the new order of the ages",False,False
1772,14414086_1,581032,1375,0,False,No figures are available because none are made public .,True,False
1773,14414086_2,581032,1375,0,False,It is certainly enough money to keep hundreds of jews employed by over a dozen companies involved in the certification process .,False,False
1774,14415147_1,611942,1375,0,True,Hey guys please go here to help us send the Mexicans back to Mexico .,True,False
1775,14415147_2,611942,1375,0,False,We 're also looking for people to sign our petition and give their opinions on the topic .,False,False
1776,14415147_3,611942,1375,0,False,http://www.getmycountryback.com,False,False
1777,14416862_1,572570,1375,0,False,"Strong, firm parents who bring up their children with Values are a good breeding ground for future leaders .",False,False
1778,14416862_2,572570,1375,0,False,"We ought to give this material a better edge for their advancement in life , business and politics !",False,False
1779,14418116_1,573635,1375,0,False,"Yeah, it surprised me .",True,False
1780,14418116_2,573635,1375,0,False,Wisconsin should have way more than what this map shows .,False,False
1781,14418116_3,573635,1375,0,False,I guess most of them keep to themselves .,False,False
1782,14420818_1,573776,1375,0,False,"That's a good point , awake777 .",True,False
1783,14420818_2,573776,1375,0,False,"Turn off all pop-up blockers , Zone Alarm , and so on .",False,False
1784,14420818_3,573776,1375,0,False,KOGO 's online radio software is blocked by many of these blockers .,False,False
1785,14421220_1,573912,1375,0,False,I hope we 're above that sort of thing .,False,False
1786,14421220_2,573912,1375,0,False,Besides anyone really concerned about privacy and security will regularly scan for and remove any spyware on their computers .,False,False
1787,14426865_1,593311,1375,1,False,well i was thinking human and i agree i think there could be some good in it providing it was wortrh it !,False,False
1788,14426968_1,573750,1375,0,False,"Thanks, but I 'll pass .",False,False
1789,14426968_2,573750,1375,3,False,I work in close proximity to more of them than I care to .,False,False
1790,14426968_3,573750,1375,3,False,I watch very little television and what little I do watch sure as hell wo n't be spent as a study of the common * * * * * * s psyche .,False,False
1791,14432575_1,573739,1375,0,False,Or a classified section for employment or contract services .,False,False
1792,14432575_2,573739,1375,0,False,Actual names and places could be transmitted using the Private Message function .,False,False
1793,14435794_1,573756,1375,0,False,We had about 500 people in DC last year for a rally and concert and several dozen more at a rally the same day in Topeka .,False,False
1794,14435794_2,573756,1375,0,False,"The DC rally was organized by the National Alliance but lots of other groups and non-members were there as well , the Topeka rally was a joint WCotC/National Socialist rally .",False,False
1795,14439474_1,572825,1375,0,False,I think that it is fair to say that the National Alliance is a secular organization that has taken a specific stance against multicultural Christianity for political reasons and has also had prominent members who have promoted non-Christian religions or spiritual paths .,False,False
1796,14439584_1,605459,1375,0,True,"The kikes probably put the Leftist up to it , to make it seem like they do n't have total control of everyone .",False,True
1797,14652439_1,572445,1371,0,False,This is just some horny dumb kid .,False,False
1798,14652439_2,572445,1371,0,False,"We have more than a few of them , but thankfully not every kid here is like this .",False,False
1799,14652439_3,572445,1371,5,False,The Philippines ?,False,False
1800,14652439_4,572445,1371,5,False,Jesus Christ ...,False,False
1801,14653236_1,572203,1371,1,False,Look at that evil slave ship with the evil slave master forcing the blacks to leave their utopian paradise in Africa http://www.europeandailynews.org/wp-...anmigrants.jpg,False,False
1802,14658183_1,572285,1371,0,True,As a brit my knowledge of american law is somewhat lacking but even i know that this holder groid has committed treason,True,False
1803,14658330_1,573188,1371,0,False,I have never heard a song by this idiot negro but the press is always talking about everything he says or does .,False,False
1804,14658330_2,573188,1371,0,False,Who TF cares ?,False,False
1805,14659413_1,572344,1371,0,False,Where do you get that ?,False,False
1806,14659413_2,572344,1371,1,False,So if a child asks his parents what are they celebrating the parents will answer `` we are celebrating secularism '' ?,False,False
1807,14665164_1,575459,1371,0,False,I just do n't have the extra concern to care about Tibet ...,False,False
1808,14665164_2,575459,1371,0,True,My Home Town is overran with spics and sec 8 coons at this junction .,True,False
1809,14665164_3,575459,1371,0,False,It is called priorities .,False,False
1810,14667441_1,578188,1371,0,False,Look who is talking .,False,False
1811,14667441_2,578188,1371,0,True,"Nothing has ever been as harmful to society as jews , their savage beasts , and their thoughtless gimmiegrunts .",True,False
1812,14667987_1,593434,1371,0,False,For some reason these immigrants do n't have the same bad attitudes US blacks do .,False,False
1813,14667987_2,593434,1371,1,True,Hopefully they wo n't settle in US black communities and pick up their bad habits .,True,False
1814,14668181_1,573396,1371,1,True,"Yeah, after losing peanut butter as their claim to fame , they 'll have to fall back on the Super Soaker .",True,False
1815,14668181_2,573396,1371,1,False,"Although , the water gun had already been invented , so IMO its dumb to call it an `` invention '' . super soaker inventor - YouTube",False,False
1816,14669140_1,614415,1371,0,False,Can we have a warning before pictures like that are posted on here please ?,False,False
1817,14669140_2,614415,1371,0,False,Or hide it behind a link or something ?,True,False
1818,14669767_1,575660,1371,0,True,"oddly i would find it worst if she here black , since Negroes are the most inferior and scum bag humanoid race in our planet .",False,True
1819,14670062_1,572487,1371,0,False,wtf is feminist about a child speaking out against being trafficked to an old pedophile or anyone else objecting to pedophilia ?,False,False
1820,14670062_2,572487,1371,0,False,MORON,False,False
1821,14670747_1,576425,1371,2,True,"Yeah, seems Negroes are too stupid or too arrogant to use an existing thread , so we see a new `` we be eguptshuns an sheet '' every week or so .",True,False
1822,14670891_1,572134,1371,0,False,WOW!!!,False,False
1823,14670891_2,572134,1371,4,True,High time they get back to mother Affika and fix that mess .,True,False
1824,14670891_3,572134,1371,4,False,Hey negro geniuses !,False,False
1825,14670891_4,572134,1371,4,True,Swim back to Liberia--with a jew under each arm !,True,False
1826,14671289_1,572225,1371,0,False,We're speaking out against our race being destroyed and this guy is making up hypothetical scenarios about snack time and windowless rooms .,False,False
1827,14671289_2,572225,1371,0,False,Unreal .,False,False
1828,14671292_1,573247,1371,0,False,"I can find my way out of the building on my own , thank you .",False,False
1829,14671292_2,573247,1371,0,False,We both know you 'll just wait for me to figure it out and then later claim it was really you all along .,False,False
1830,14672953_1,578919,1371,0,False,Who said we invented literally EVERYTHING useful ?,False,False
1831,14672953_2,578919,1371,3,True,Stop showing off South Asian functional illiteracy .,False,True
1832,14672953_3,578919,1371,3,False,"And sorry brown-man , your people did not invent ' non-violence ' .",False,False
1833,14674527_1,614369,1371,0,False,I suppose it is okay for everyone else to call me anything they want .,False,False
1834,14674527_2,614369,1371,0,False,I reported dozens of posts but who knows if anything was done .,False,False
1835,14674790_1,572043,1371,0,False,Isn't wonderful to both be living in a free nation with a First Amendment where you can have your dictionary definition that works for you and I can have my dictionary definition that works for me ?,False,False
1836,14674790_2,572043,1371,0,False,Its a `` win-win '' situation .,False,False
1837,14675423_1,605339,1371,0,False,I was wondering the same thing .,False,False
1838,14675423_2,605339,1371,0,False,"Maybe it was because of his repeated personal attacks , in violation of the rules of the forum .",False,False
1839,14675480_1,575539,1371,0,False,The black gene always comes out to be the dominant gene .,False,False
1840,14675480_2,575539,1371,0,False,I have yet to see a half breed that came out dominantly White .,False,False
1841,14675480_3,575539,1371,0,True,"Anyways , smearing a single DNA stem with black DNA is horrible .",True,False
1844,14676151_1,576732,1371,0,False,There is plenty of genetic diversity among white people .,False,False
1845,14676151_2,576732,1371,0,False,Shame on you for using such an ignorant and laughable argument .,False,False
1846,14676151_3,576732,1371,0,False,Whites are not all genetic copies of one another .,True,False
1847,14677631_1,572043,1371,3,False,We have a good reason for it to but you people want to get in the way of it .,False,False
1848,14677631_2,572043,1371,9,False,Also it 's NOT genocide. stop calling it that .,False,False
1849,14677826_1,572816,1371,0,False,WOW!,False,False
1850,14677826_2,572816,1371,0,False,Thank you so much for enlightening us mystery guest !,False,False
1851,14677826_3,572816,1371,0,True,We can all put down our torches go home and suck some Jew d@cK JUST LIKE YOU !,True,False
1852,14677826_4,572816,1371,0,True,Dumb ass that was just more Jew propaganda that shows their ( and ) your idiocy now go away with your bulls@ $ t,True,False
1853,14678228_1,580521,1371,0,False,What happens to a domesticated animal forced to fend for itself ?,True,False
1854,14678228_2,580521,1371,0,False,The above poster is correct when we stop supporting then they 're in terrible danger .,False,True
1855,30384185_1,574483,1354,0,False,Blacks built the Pyramids and the White House .,False,False
1856,30384185_2,574483,1354,5,False,The Lone Ranger was black Annie was a little black girl There were black Vikings Spartacus was black Hercules was black The jews have two choices for past historical figures Make them to be black or make them out to be crazy genocide White maniacs like in Christopher Columbus,False,False
1857,30389753_1,585320,1388,0,False,"Putting it out there that I am in for a meet up , feel free to private message me .",False,False
1858,30389753_2,585320,1388,0,False,I am located in Vancouver,False,False
1859,30389836_1,572367,1388,0,False,"Someone always gets shot at that event , this year it 'll probably be much worse .",False,False
1860,30389836_2,572367,1388,0,True,"The BLMtards are here , they crashed the LBBQWTF parade last month ( lol ) .",True,False
1861,30389836_3,572367,1388,0,True,I guess the Yonge St retail district will be smashed and looted .,True,False
1862,30392180_1,573148,1362,0,False,"We do n't have black riots in Texas , and the blacks know why .",False,False
1863,30392180_2,573148,1362,0,False,But one day there was a group of big black females gathered in front of the Houston city hall .,False,False
1864,30392180_3,573148,1362,0,False,"HPD immediately responded with a few officers , but were confused as to what they should do about this .",False,False
1865,30392180_4,573148,1362,0,False,"When the local TV station ran the video and explanation of the event , the news anchors could not keep a straight face and its all broke down into uncontrollable laughter .",False,False
1866,30392180_5,573148,1362,0,False,"The big black females where shouting `` We want REAL teachers for our chilrens , we do n't want dem blacks you ben sendin us , we want REAL teachers jus like yo got in dem white people 's schools ! ''",False,False
1867,30392180_6,573148,1362,0,True,The big black females pushed their way into the Houston city counsel meeting and said all of the white teachers they used to have all quit ( do you wonder why ? ) and all you sent us to replace all them teachers was a bunch of dumb blacks .,True,False
1868,30392180_7,573148,1362,0,False,Well we wo n't stand for that no more !,False,False
1869,30392180_8,573148,1362,0,False,"We want real teachers , white teachers , just like you have in the white schools . """,False,False
1870,30392180_9,573148,1362,0,True,No Jew has ever found a way to force a big black females to parrot Marxist propaganda the way that little dumb liberal anti-whites will .,True,False
1871,30394100_1,574600,1388,0,False,I think having our own venue for our gatherings and events has helped build a good community of like minded people and with a comfortable place for us to promote our message to the people in attendance .,False,False
1872,30394100_2,574600,1388,0,False,You should try the same thing where you are at and build things up there,True,False
1873,30398316_1,734674,1359,0,False,Half of winning a fight is attitude .,False,False
1874,30398316_2,734674,1359,0,True,"I am not going to be beat down by a dyke , fag , or coon .",False,True
1875,30406276_1,734886,1348,0,False,You are NOT a worthless white .,False,False
1876,30406276_2,734886,1348,0,True,"Raising 1 healthy , racially aware child is worth more than all the libtard and mud children in the world .",True,False
1877,30413547_1,572082,1354,0,False,Holocaust Handbooks - Educate Yourself - YouTube Holocaust Handbooks is the world 's premiere Revisionist book series .,False,False
1878,30413547_2,572082,1354,0,False,Download Free PDF and Kindle versions or order paperback hardcopies .,False,False
1879,30413547_3,572082,1354,0,False,Visit http://HolocaustHandbooks.com today,False,False
1880,30414700_1,573125,1359,0,False,Try here Amazon.com.,False,False
1881,30414700_2,573125,1359,0,False,I see they have one for $ 116 .,False,False
1882,30414700_3,573125,1359,0,False,Also available with other on line sources https : //www.amazon.com/s / ? ie = UTF8 & ke ... l _ 175hzupf6t _ b,False,False
1883,30415874_1,572097,1362,0,False,"Best wishes with this important new project , from a Pagan perspective it is encouraging to see renewed interest in pre-Christian European folk heritage .",False,False
1884,30420904_1,572266,1388,0,False,So Trudeau is sneaking them in like that ?,False,False
1885,30420904_2,572266,1388,0,False,Could Trudeau 's buddies have set the fires for him at his request ?,False,False
1886,30421628_1,572191,1396,0,False,There have been court cases for asylum by white South Africans in Canada that the South African government has spent millions fighting ... though they have not spent a cent on the 300 asylum applications by blacks in the US ...,False,False
1887,30422907_1,602986,1354,3,True,"Sometimes I wonder if it is Because Whites are so much smarter that they find it harder to run together , as opposed to , independently .",False,True
1888,30422907_2,602986,1354,3,True,It is easier for other races to follow the herd but not Whites .,True,False
1889,30422907_3,602986,1354,3,False,That is a blessing and a curse at the same time !,False,False
1890,30431900_1,572106,1362,0,False,"Lol,this happened in the neighborhood I just moved out of !",False,False
1891,30431900_2,572106,1362,0,False,I worked in that McDonald 's when I was 18 years old !,False,False
1892,30439846_1,610507,1362,0,False,"I have SeaMonkey open right now , I 've had it on my computer for about a week now , but I just ca n't get used to using it .",False,False
1893,30442444_1,572099,1388,0,False,Exactly!,False,False
1894,30442444_2,572099,1388,0,False,Our people do n't need to feel down about all this and neither do we need to turn off new member prospects from this fine place so a little less crying and a little more doing is called for .,False,False
1895,30446325_1,576014,1359,0,False,Most importantly draw that mental line in your head and once crossed unleash hell .,False,False
1896,30446325_2,576014,1359,0,False,I find most people wait to long to react in a physical encounter .,False,False
1897,30446510_1,578125,1359,2,False,"I'm not EVEN gonna try and lie , if I had money , I 'd probably have a whole safe full of these !",False,False
1898,30457462_1,575397,1388,0,True,If I could create a disease that wipes out all Black 's I would .,True,False
1899,30457462_2,575397,1388,0,True,HIV/AIDS is n't killing them off fast enough .,True,False
1900,30457462_3,575397,1388,0,False,They breed faster .,False,False
1901,30460004_1,572990,1354,0,False,Meaning every explanation you 've given of what a haplogroup tends to be is inaccurate they mark genetic ancestors the mutations will be in the chromosomes .,False,False
1902,30462409_1,576093,1362,0,False,"Yes and if I were a jewish-supremacist I 'd want it that way , too .",False,False
1903,30462409_2,576093,1362,4,False,Dumb goyim are a good revenue source .,False,False
1904,30462507_1,572043,1362,6,False,unfortunately the jew controlled government will never allow this labeling every attempt for this `` racist '' even though there are hundreds of negro exclusive schools around this country .,False,False
1905,30468360_1,579340,1354,0,False,Thank you for your input .,False,False
1906,30468360_2,579340,1354,0,False,Most enlightening .,False,False
1907,30468360_3,579340,1354,0,False,I appreciate your contributions here. have been a fan for a long time .,False,False
1908,30468360_4,579340,1354,0,True,"You weather the zionist storm well , my brother .",True,False
1909,30475572_1,572482,1359,2,False,"Which is why you build them far away from silos , cities and targets of interest to a 1st world nuclear adversary .",False,False
1910,30480952_1,572266,1388,0,False,That letter would fall on deaf ears .,False,False
1911,30480952_2,572266,1388,0,False,"It might get the sender , however , on a list of potential troublemakers to watch .",False,False
1912,30481181_1,735180,1388,0,False,"Woodstock is flanked by multicultural hell London and multicultural hell Kitchener , its a hopeless cause .",True,False
1913,30481181_2,735180,1388,0,True,The Brown and Black filth are starting to creep into Orillia and Midland sadly .,True,False
1914,30483842_1,572482,1359,0,False,"Yep, forgot I had the thing wrapped in a jacket , went to grab the jacket and the thing came tumblin ' out !",False,False
1915,30486789_1,734787,1388,0,False,I can not call the government by an appropriate name .,False,False
1916,30486789_2,734787,1388,1,False,I was brought up to believe that ladies do not use such language,False,False
1917,30496866_1,572043,1388,0,False,We say here that if we want to be lied to just watch the news !,False,True
1918,30496866_2,572043,1388,0,False,"Like you I like certain movies , tv series I absolutely abhor British telly in particular as they are always and in all ways promoting race mixing or homosexuality .",False,False
1919,30498162_1,734703,1348,0,False,I've gotten fatter over the years .,False,False
1920,30498162_2,734703,1348,0,False,I used to be bikini model skinny .,False,False
1921,30498162_3,734703,1348,0,False,I also have some acne on the side of my face I hide it with my long hair .,False,False
1922,30500345_1,575554,1362,0,False,"I read a web site , not too long ago , called the TFP.org.",False,False
